election,Cond committee,STV winners,RCV winners,prop get at least one STV,prop get at least one RCV,prop get all STV,prop get all RCV,parties STV,parties RCV,num parties STV,num parties RCV
orkney12-ballots/orkney12-04.blt,DE,BD,DE,0.641961853,0.61852861,0.124250681,0.143324251,"Ind, Ind","Ind, Ind",2,2
orkney12-ballots/orkney12-06.blt,None,BD,AB,0.909952607,0.909952607,0.2492891,0.2492891,"Ind, Ind","Ind, Ind",2,2
orkney12-ballots/orkney12-03.blt,BF,BF,BF,0.831156716,0.831156716,0.324626866,0.324626866,"Ind, Ind","Ind, Ind",2,2
orkney12-ballots/orkney12-02.blt,GH,GH,GH,0.724183007,0.724183007,0.154901961,0.154901961,"Ind, Ind","Ind, Ind",2,2
orkney12-ballots/orkney12-01.blt,AC,AC,AC,0.811772316,0.811772316,0.274256145,0.274256145,"Ind, Ind","Ind, Ind",2,2
e-lothian22/Ward5.blt,AG,AI,AG,0.63908046,0.517624521,0.026819923,0.255683269,"Lab, SNP","Lab, Lab",2,1
e-lothian22/Ward4.blt,EG,EG,EG,0.68564754,0.68564754,0.071251278,0.071251278,"Con, Lab","Lab, Con",2,2
e-lothian22/Ward6.blt,DF,DF,DF,0.731437356,0.731437356,0.165872406,0.165872406,"SNP, Lab","Lab, SNP",2,2
e-lothian22/Ward3.blt,AE,AF,AE,0.803977273,0.548128342,0.042947861,0.387700535,"SNP, Lab","Lab, Lab",2,1
e-lothian22/Ward2.blt,FH,CH,FH,0.719514094,0.514873073,0.030992057,0.349322535,"Lab, SNP","Lab, Lab",2,1
e-lothian22/Ward1.blt,DE,DE,DE,0.700380642,0.700380642,0.043501903,0.043501903,"SNP, Lab","SNP, Lab",2,2
s-ayrshire12-ballots/s-ayrshire12-08.blt,AC,AD,AC,0.86631331,0.861896349,0.364252061,0.381625442,"Ind, SNP","Ind, Lab",2,2
s-ayrshire12-ballots/s-ayrshire12-07.blt,AD,AD,AD,0.756794425,0.756794425,0.130778165,0.130778165,"Ind, SNP","Ind, SNP",2,2
s-ayrshire12-ballots/s-ayrshire12-06.blt,AB,AB,AB,0.736499322,0.736499322,0.414382632,0.414382632,"Lab, SNP","Lab, SNP",2,2
s-ayrshire12-ballots/s-ayrshire12-04.blt,CD,CD,CD,0.703067005,0.703067005,0.040046884,0.040046884,"SNP, Con","SNP, Con",2,2
s-ayrshire12-ballots/s-ayrshire12-05.blt,CG,BC,CG,0.768211921,0.547970793,0.043640686,0.40753948,"Con, SNP","Con, Con",2,1
s-ayrshire12-ballots/s-ayrshire12-01.blt,BE,BD,BE,0.728342428,0.493519782,0.041098226,0.345668486,"Con, SNP","Con, Con",2,1
s-ayrshire12-ballots/s-ayrshire12-02.blt,BE,AB,BE,0.753068849,0.455079167,0.03860523,0.339263476,"Con, SNP","Con, Con",2,1
s-ayrshire12-ballots/s-ayrshire12-03.blt,AB,AB,AB,0.865534649,0.865534649,0.13285911,0.13285911,"Lab, SNP","Lab, SNP",2,2
e-duns17-ballots/e-duns17-03.blt,CE,CE,CE,0.656137184,0.656137184,0.288357401,0.288357401,"LD, Con","LD, Con",2,2
e-duns17-ballots/e-duns17-02.blt,BF,BF,BF,0.753091684,0.753091684,0.226297086,0.226297086,"Ind, LD","Ind, LD",2,2
e-duns17-ballots/e-duns17-01.blt,BE,AB,BE,0.786132813,0.634277344,0.089518229,0.387207031,"LD, SNP","LD, Con",2,2
e-duns17-ballots/e-duns17-05.blt,DF,DF,DF,0.715691097,0.715691097,0.040662404,0.040662404,"SNP, Lab","Lab, SNP",2,2
e-duns17-ballots/e-duns17-04.blt,BD,BD,BD,0.748183443,0.748183443,0.103633115,0.103633115,"Con, SNP","SNP, Con",2,2
e-duns17-ballots/e-duns17-06.blt,AC,CH,CH,0.665114183,0.665114183,0.077073317,0.077073317,"SNP, Con","SNP, Con",2,2
e-duns17-ballots/e-duns17-07.blt,AD,AE,AD,0.651455966,0.434659091,0.052024148,0.290482955,"SNP, LD","SNP, SNP",2,1
angus17-ballots/angus17-08.blt,CG,AG,CG,0.714894481,0.547077922,0.095576299,0.193587662,"SNP, Con","Con, Ind",2,2
angus17-ballots/angus17-02.blt,CE,CD,CE,0.640227974,0.614818333,0.26027072,0.217288055,"Con, Ind","Ind, Ind",2,2
angus17-ballots/angus17-03.blt,BF,BD,BF,0.660872714,0.550968676,0.042368278,0.207858048,"Ind, SNP","Ind, Ind",2,2
angus17-ballots/angus17-01.blt,CE,AE,CE,0.907362901,0.594712694,0.055931833,0.490714442,"SNP, Con","Con, Con",2,1
angus17-ballots/angus17-04.blt,AC,AB,AC,0.85684368,0.626327599,0.205833957,0.4131638,"Con, SNP","Con, LD",2,2
angus17-ballots/angus17-05.blt,BC,BD,BC,0.654187192,0.599211823,0.151527094,0.216157635,"Ind, SNP","Ind, Ind",2,2
angus17-ballots/angus17-07.blt,AE,AE,AE,0.679001721,0.679001721,0.106712565,0.106712565,"SNP, Ind","Ind, SNP",2,2
angus17-ballots/angus17-06.blt,AC,AC,AC,0.723313687,0.723313687,0.443844139,0.443844139,"Con, Ind","Con, Ind",2,2
midlothian22/ward_5_midlothian_east_preference_profile_open_from_within_ms_word_or_similar.blt,CE,CE,CE,0.769728855,0.769728855,0.120396601,0.120396601,"Lab, SNP","Lab, SNP",2,2
midlothian22/ward_1_penicuik_preference_profile_open_from_within_ms_word_or_similar.blt,DE,DE,DE,0.803647652,0.803647652,0.127473807,0.127473807,"SNP, Lab","SNP, Lab",2,2
midlothian22/ward_3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.blt,DF,CD,DF,0.820715281,0.578495123,0.069902462,0.381328379,"SNP, Lab","Lab, Lab",2,1
midlothian22/ward_2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.blt,AC,AC,AC,0.913896277,0.913896277,0.385472074,0.385472074,"Lab, SNP","Lab, SNP",2,2
midlothian22/ward_4_midlothian_west_preference_profile_open_from_within_ms_word_or_similar.blt,CE,CE,CE,0.770529049,0.770529049,0.097695553,0.097695553,"Lab, SNP","Lab, SNP",2,2
midlothian22/ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar.blt,BC,BF,BC,0.807630198,0.482034719,0.032095277,0.32478805,"Lab, SNP","Lab, Lab",2,1
moray12-ballots/moray12-02.blt,AD,AD,AD,0.896041197,0.896041197,0.161570647,0.161570647,"SNP, Ind","SNP, Ind",2,2
moray12-ballots/moray12-03.blt,CE,CE,CE,0.901984127,0.901984127,0.124603175,0.124603175,"SNP, Ind","SNP, Ind",2,2
moray12-ballots/moray12-01.blt,DF,EF,DF,0.825697924,0.624910523,0.192197566,0.396921976,"Ind, SNP","SNP, SNP",2,1
moray12-ballots/moray12-04.blt,BE,BE,BE,0.832184597,0.832184597,0.19029068,0.19029068,"Con, SNP","Con, SNP",2,2
moray12-ballots/moray12-05.blt,CD,CD,CD,0.667503137,0.667503137,0.083312422,0.083312422,"SNP, Ind","Ind, SNP",2,2
moray12-ballots/moray12-07.blt,BC,BC,BC,0.879201681,0.879201681,0.261904762,0.261904762,"Lab, SNP","Lab, SNP",2,2
moray12-ballots/moray12-06.blt,BE,CE,BE,0.79228371,0.540530008,0.178487919,0.380358535,"Lab, SNP","SNP, SNP",2,1
moray12-ballots/moray12-08.blt,AC,AC,AC,0.531437458,0.531437458,0.157742724,0.157742724,"Ind, Ind","Ind, Ind",2,2
clackmannanshire12-ballots/clacks12-03.blt,DF,DF,DF,0.929824561,0.929824561,0.075071399,0.075071399,"Lab, SNP","Lab, SNP",2,2
clackmannanshire12-ballots/clacks12-02.blt,AB,BG,AB,0.641181341,0.518354954,0.029533536,0.209494894,"SNP, Lab","SNP, SNP",2,1
clackmannanshire12-ballots/clacks12-01.blt,CG,CD,CG,0.75093633,0.535268414,0.088014981,0.410736579,"Lab, SNP","Lab, Lab",2,1
clackmannanshire12-ballots/clacks12-05.blt,BC,AB,BC,0.825903151,0.551883167,0.233282091,0.355495772,"SNP, Con","SNP, SNP",2,1
clackmannanshire12-ballots/clacks12-04.blt,CD,AD,CD,0.918543659,0.594569577,0.065720457,0.479173095,"Lab, SNP","SNP, SNP",2,1
n-ayrshire22/Preference-Profile-North-Coast_copy.csv,AJ,AB,AD,0.597257491,0.38638903,0.022346369,0.250584053,"SNP, Con","SNP, SNP",2,1
n-ayrshire22/Preference-Profile-Irvine-West_copy.csv,None,AB,FH,0.706600943,0.706600943,0.044149164,0.044149164,"SNP, Lab","SNP, Lab",2,2
n-ayrshire22/Preference-Profile-Irvine-East_copy.csv,AF,AF,AF,0.824596273,0.824596273,0.131428571,0.131428571,"SNP, Lab","SNP, Lab",2,2
n-ayrshire22/Preference-Profile-Garnock-Valley_copy.csv,CG,CG,CG,0.622941511,0.622941511,0.076519023,0.076519023,"SNP, Ind","Ind, SNP",2,2
n-ayrshire22/Preference-Profile-Kilwinning_copy.csv,AF,AB,AF,0.819016748,0.566540609,0.058526922,0.368809652,"SNP, Lab","Lab, Lab",2,1
n-ayrshire22/Preference-Profile-Irvine-South_copy.csv,CE,BE,CE,0.772943981,0.487187128,0.049463647,0.404946365,"SNP, Lab","SNP, SNP",2,1
n-ayrshire22/Preference-Profile-Ardrossan_copy.csv,BD,BD,BD,0.784176684,0.784176684,0.139222812,0.139222812,"SNP, Lab","SNP, Lab",2,2
n-ayrshire22/Preference-Profile-Saltcoats-and-Stevenston_copy.csv,CG,CG,CG,0.827543806,0.827543806,0.056870581,0.056870581,"SNP, Lab","Lab, SNP",2,2
highland17-ballots/highland17-18.blt,BE,BE,BE,0.546671695,0.546671695,0.128229304,0.128229304,"Ind, Ind","Ind, Ind",2,2
highland17-ballots/highland17-19.blt,BE,BE,BE,0.627531957,0.627531957,0.054277286,0.054277286,"SNP, LD","SNP, LD",2,2
highland17-ballots/highland17-09.blt,AC,AC,AC,0.678283598,0.678283598,0.120670878,0.120670878,"SNP, LD","LD, SNP",2,2
highland17-ballots/highland17-21.blt,AB,AB,AB,0.795290726,0.795290726,0.135511773,0.135511773,"Ind, SNP","Ind, SNP",2,2
highland17-ballots/highland17-20.blt,EF,AF,EF,0.620599739,0.626001118,0.158688769,0.11622276,"Ind, Con","Ind, Grn",2,2
highland17-ballots/highland17-08.blt,FG,DF,FG,0.692568331,0.694375424,0.163767789,0.166252541,"SNP, LD","LD, Ind",2,2
highland17-ballots/highland17-12.blt,BD,CD,BD,0.641826448,0.581933188,0.162482704,0.257165448,"Ind, Con","Ind, Ind",2,2
highland17-ballots/highland17-06.blt,EI,EI,EI,0.698927353,0.698927353,0.091662604,0.091662604,"Ind, SNP","Ind, SNP",2,2
highland17-ballots/highland17-07.blt,CD,DF,CD,0.71326062,0.673938002,0.134902411,0.16934558,"Ind, LD","Ind, Ind",2,2
highland17-ballots/highland17-13.blt,DG,AD,DG,0.752725186,0.629948365,0.081468732,0.260183592,"LD, SNP","LD, Ind",2,2
highland17-ballots/highland17-05.blt,BH,BC,BH,0.543594306,0.476512456,0.044661922,0.095729537,"Ind, SNP","Ind, LD",2,2
highland17-ballots/highland17-11.blt,BG,BG,BG,0.759407773,0.759407773,0.294262801,0.294262801,"Ind, Ind","Ind, Ind",2,2
highland17-ballots/highland17-10.blt,BD,BE,BE,0.593881224,0.593881224,0.173365327,0.173365327,"Ind, Ind","Ind, Ind",2,2
highland17-ballots/highland17-04.blt,BD,BD,BD,0.647009267,0.647009267,0.188430216,0.188430216,"LD, Lab","Lab, LD",2,2
highland17-ballots/highland17-14.blt,AE,AE,AE,0.67007897,0.67007897,0.119040655,0.119040655,"SNP, Ind","SNP, Ind",2,2
highland17-ballots/highland17-15.blt,AB,AB,AB,0.834562439,0.834562439,0.263028515,0.263028515,"LD, SNP","LD, SNP",2,2
highland17-ballots/highland17-01.blt,CD,CD,CD,0.589597435,0.589597435,0.15033844,0.15033844,"Ind, LD","LD, Ind",2,2
highland17-ballots/highland17-17.blt,AG,AB,AG,0.651507139,0.547065045,0.068217874,0.127710206,"SNP, Ind","Ind, LD",2,2
highland17-ballots/highland17-03.blt,EI,EI,EI,0.648845167,0.648845167,0.134302823,0.134302823,"Ind, Ind","Ind, Ind",2,2
highland17-ballots/highland17-02.blt,AG,DG,AG,0.68993135,0.657704043,0.130816171,0.17238749,"Ind, Ind","Ind, Ind",2,2
highland17-ballots/highland17-16.blt,AC,AC,AC,0.739275766,0.739275766,0.139275766,0.139275766,"Lab, SNP","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-14.blt,AF,AF,AF,0.818623311,0.818623311,0.063555743,0.063555743,"Lab, SNP","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-15.blt,FH,AF,FH,0.84539351,0.525177173,0.065087654,0.377284595,"Lab, SNP","Lab, Lab",2,1
s-lanarks17-ballots/s-lanarks17-01.blt,BD,AG,AD,0.679961358,0.652221916,0.139387248,0.224399669,"Con, SNP","Con, Lab",2,2
s-lanarks17-ballots/s-lanarks17-17.blt,CG,CG,CG,0.72526096,0.72526096,0.037578288,0.037578288,"SNP, Lab","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-03.blt,AE,AF,AE,0.796538391,0.522003314,0.091327564,0.38188179,"Con, SNP","Con, Con",2,1
s-lanarks17-ballots/s-lanarks17-02.blt,CF,CF,CF,0.685363859,0.685363859,0.25690924,0.25690924,"Con, Lab","Lab, Con",2,2
s-lanarks17-ballots/s-lanarks17-16.blt,AC,AC,AC,0.685403963,0.685403963,0.352515244,0.352515244,"Con, Lab","Con, Lab",2,2
s-lanarks17-ballots/s-lanarks17-12.blt,BE,BE,BE,0.759968878,0.759968878,0.041626143,0.041626143,"Lab, SNP","SNP, Lab",2,2
s-lanarks17-ballots/s-lanarks17-06.blt,AD,AC,AD,0.797972068,0.603022766,0.155347236,0.433900899,"SNP, Lab","SNP, SNP",2,1
s-lanarks17-ballots/s-lanarks17-07.blt,AC,AC,AC,0.831402831,0.831402831,0.080713366,0.080713366,"SNP, Lab","SNP, Lab",2,2
s-lanarks17-ballots/s-lanarks17-13.blt,FH,AH,AH,0.698137095,0.698137095,0.10255019,0.10255019,"SNP, Lab","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-05.blt,AB,AC,AB,0.739230064,0.635655362,0.108921479,0.295447602,"Con, SNP","Con, Lab",2,2
s-lanarks17-ballots/s-lanarks17-11.blt,AB,AE,AB,0.806579401,0.711677575,0.228039959,0.292800551,"LD, SNP","LD, Lab",2,2
s-lanarks17-ballots/s-lanarks17-10.blt,DH,DG,DH,0.772888713,0.514206788,0.124112076,0.35023678,"SNP, Lab","SNP, SNP",2,1
s-lanarks17-ballots/s-lanarks17-04.blt,CI,CD,CI,0.648752751,0.47267058,0.057960382,0.242479824,"Lab, SNP","Lab, Lab",2,1
s-lanarks17-ballots/s-lanarks17-09.blt,AC,AG,AC,0.791075371,0.631819615,0.149479659,0.326395459,"Con, SNP","Con, Lab",2,2
s-lanarks17-ballots/s-lanarks17-08.blt,CH,BC,CH,0.749314406,0.479109534,0.038877238,0.364090982,"Lab, SNP","SNP, SNP",2,1
s-lanarks17-ballots/s-lanarks17-20.blt,None,BC,CD,0.633205251,0.633205251,0.043868076,0.043868076,"Lab, SNP","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-18.blt,AB,AB,AB,0.747571001,0.747571001,0.055119581,0.055119581,"SNP, Lab","Lab, SNP",2,2
s-lanarks17-ballots/s-lanarks17-19.blt,CF,CF,CF,0.773929026,0.773929026,0.064187756,0.064187756,"SNP, Lab","Lab, SNP",2,2
eilean-siar12-ballots/eilean-siar12-02.blt,BD,BD,BD,0.69637883,0.69637883,0.271123491,0.271123491,"Ind, Lab","Ind, Lab",2,2
eilean-siar12-ballots/eilean-siar12-03.blt,AC,AC,AC,0.96882793,0.96882793,0.549875312,0.549875312,"Ind, SNP","Ind, SNP",2,2
eilean-siar12-ballots/eilean-siar12-01.blt,EI,EI,EI,0.672413793,0.672413793,0.144396552,0.144396552,"SNP, Lab","SNP, Lab",2,2
eilean-siar12-ballots/eilean-siar12-04.blt,AF,AF,AF,0.644351464,0.644351464,0.091352859,0.091352859,"SNP, Ind","Ind, SNP",2,2
eilean-siar12-ballots/eilean-siar12-05.blt,CF,CG,CG,0.576068376,0.576068376,0.107692308,0.107692308,"Ind, Ind","Ind, Ind",2,2
eilean-siar12-ballots/eilean-siar12-07.blt,EF,EF,EF,0.565698479,0.565698479,0.133471646,0.133471646,"Ind, Ind","Ind, Ind",2,2
eilean-siar12-ballots/eilean-siar12-06.blt,FG,FG,FG,0.794666667,0.794666667,0.260666667,0.260666667,"Ind, Ind","Ind, Ind",2,2
eilean-siar12-ballots/eilean-siar12-08.blt,BE,AE,BE,0.726734349,0.757191201,0.186971235,0.176818951,"Ind, Ind","Ind, Ind",2,2
eilean-siar12-ballots/eilean-siar12-09.blt,BE,BE,BE,0.741120219,0.741120219,0.211748634,0.211748634,"Ind, Ind","Ind, Ind",2,2
e-ayrshire17-ballots/e-ayrshire17-09.blt,BH,AB,BH,0.630943,0.473075913,0.067507224,0.244549514,"Lab, SNP","Lab, Lab",2,1
e-ayrshire17-ballots/e-ayrshire17-08.blt,CE,CG,CE,0.695203944,0.466158673,0.05289108,0.288435679,"Lab, SNP","Lab, Lab",2,1
e-ayrshire17-ballots/e-ayrshire17-01.blt,CE,CE,CE,0.762720078,0.762720078,0.1570021,0.1570021,"Con, SNP","Con, SNP",2,2
e-ayrshire17-ballots/e-ayrshire17-03.blt,EF,BE,EF,0.802656878,0.497465478,0.164306939,0.369865408,"SNP, Con","SNP, SNP",2,1
e-ayrshire17-ballots/e-ayrshire17-02.blt,AB,AD,AB,0.854774004,0.578496924,0.145493447,0.464027815,"SNP, Lab","SNP, SNP",2,1
e-ayrshire17-ballots/e-ayrshire17-06.blt,GH,BG,GH,0.679636835,0.447038478,0.084954604,0.319498487,"SNP, Rubbish","SNP, SNP",2,1
e-ayrshire17-ballots/e-ayrshire17-07.blt,AD,AB,AD,0.664110756,0.43343983,0.054952077,0.322257721,"SNP, Lab","SNP, SNP",2,1
e-ayrshire17-ballots/e-ayrshire17-05.blt,BE,AE,BE,0.920294298,0.658491723,0.293378296,0.480380135,"SNP, Lab","SNP, SNP",2,1
e-ayrshire17-ballots/e-ayrshire17-04.blt,AB,AC,AB,0.738349131,0.494865719,0.03771722,0.418443918,"SNP, Lab","SNP, SNP",2,1
angus22/ward8.txt,CD,CI,CD,0.648445237,0.460487225,0.043771044,0.352743117,"SNP, Ind","SNP, SNP",2,1
angus22/ward7.txt,BD,BD,BD,0.822011585,0.822011585,0.163243813,0.163243813,"Ind, SNP","Ind, SNP",2,2
angus22/ward6.txt,BH,BF,BH,0.703521452,0.413193911,0.025065354,0.306473935,"Con, SNP","SNP, SNP",2,1
angus22/ward4.txt,DH,BD,DH,0.733805949,0.4617737,0.025437865,0.346121768,"Con, SNP","SNP, SNP",2,1
angus22/ward5.txt,AB,BF,AB,0.789298278,0.575634142,0.157748565,0.281059063,"SNP, Ind","Ind, Ind",2,2
angus22/ward1.txt,AC,AE,AC,0.829014396,0.482613511,0.028571429,0.358139535,"SNP, Con","SNP, SNP",2,1
angus22/ward2.txt,CD,CE,CD,0.799644038,0.722349352,0.20950928,0.302822273,"SNP, Con","SNP, Ind",2,2
angus22/ward3.txt,None,CE,BG,0.706142778,0.706142778,0.031359528,0.031359528,"SNP, Ind","Ind, SNP",2,2
w-lothian22/PreferenceProfile_V0001_Ward-6---Fauldhouse-and-the-Breich-Valley_06052022_160234.csv,EG,BG,EG,0.793572555,0.507294953,0.043178233,0.348974763,"SNP, Lab","Lab, Lab",2,1
w-lothian22/PreferenceProfile_V0001_Ward-5---East-Livingston-and-East-Calder_06052022_160233.csv,FI,FG,FI,0.639441324,0.487930773,0.031577349,0.228935783,"SNP, Lab","SNP, SNP",2,1
w-lothian22/PreferenceProfile_V0001_Ward-4---Livingston-South_06052022_160228.csv,BG,BG,BG,0.786016389,0.786016389,0.047713455,0.047713455,"Lab, SNP","SNP, Lab",2,2
w-lothian22/PreferenceProfile_V0001_Ward-9---Armadale-and-Blackridge_06052022_160235.csv,AF,AD,AF,0.846651446,0.805365297,0.27587519,0.312214612,"Ind, SNP","Ind, Lab",2,2
w-lothian22/PreferenceProfile_V0001_Ward-1---Linlithgow_06052022_160231.csv,BE,DE,BE,0.729380357,0.664324856,0.121680483,0.189827174,"SNP, LD","LD, Lab",2,2
w-lothian22/PreferenceProfile_V0001_Ward-8---Bathgate_06052022_160235.csv,AB,AB,AB,0.846890598,0.846890598,0.106704438,0.106704438,"Lab, SNP","Lab, SNP",2,2
w-lothian22/PreferenceProfile_V0001_Ward-3---Livingston-North_06052022_160234.csv,CF,CE,CF,0.776179278,0.543505326,0.044819477,0.422465071,"Lab, SNP","SNP, SNP",2,1
w-lothian22/PreferenceProfile_V0001_Ward-7---Whitburn-and-Blackburn_06052022_160234.csv,EG,AE,EG,0.780964798,0.488428944,0.039765319,0.315026076,"SNP, Lab","Lab, Lab",2,1
w-lothian22/PreferenceProfile_V0001_Ward-2---Broxburn-Uphall-and-Winchburgh_06052022_160218.csv,AB,AD,AB,0.769589961,0.481832774,0.033270101,0.370932438,"SNP, Lab","SNP, SNP",2,1
renfs12-ballots/renfs12-02.blt,BC,CF,BC,0.910279945,0.541762276,0.064020193,0.436438733,"SNP, Lab","Lab, Lab",2,1
renfs12-ballots/renfs12-03.blt,DF,DF,DF,0.830865299,0.830865299,0.062622658,0.062622658,"Lab, SNP","Lab, SNP",2,2
renfs12-ballots/renfs12-01.blt,AF,AF,AF,0.911880216,0.911880216,0.058664703,0.058664703,"SNP, Lab","SNP, Lab",2,2
renfs12-ballots/renfs12-10.blt,AD,AD,AD,0.752614068,0.752614068,0.181796578,0.181796578,"SNP, Lab","SNP, Lab",2,2
renfs12-ballots/renfs12-04.blt,CH,CE,CH,0.812776304,0.518567639,0.062555261,0.382625995,"Lab, SNP","Lab, Lab",2,1
renfs12-ballots/renfs12-05.blt,AC,AE,AC,0.80797227,0.559445407,0.060831889,0.417677643,"Lab, SNP","Lab, Lab",2,1
renfs12-ballots/renfs12-11.blt,BE,BF,BE,0.84586884,0.546869211,0.042793627,0.396257873,"Lab, SNP","Lab, Lab",2,1
renfs12-ballots/renfs12-07.blt,None,BF,AG,0.656624319,0.656624319,0.152450091,0.152450091,"Lab, Lab","Lab, Lab",1,1
renfs12-ballots/renfs12-06.blt,CE,AE,CE,0.813731343,0.542089552,0.059900498,0.402587065,"SNP, Lab","Lab, Lab",2,1
renfs12-ballots/renfs12-08.blt,BD,BC,BD,0.868810834,0.599238256,0.072154041,0.461912823,"Lab, SNP","Lab, Lab",2,1
renfs12-ballots/renfs12-09.blt,BD,BF,BD,0.835543242,0.610330497,0.047100732,0.476152781,"Lab, SNP","Lab, Lab",2,1
perth-kinross12-ballots/perth-kinross12-08.blt,CI,EI,CI,0.585791173,0.587728741,0.101399354,0.099246502,"Ind, LD","LD, Ind",2,2
perth-kinross12-ballots/perth-kinross12-09.blt,AF,AE,AF,0.776633234,0.504201681,0.139062076,0.328273245,"Con, SNP","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-07.blt,AC,BC,AC,0.810102302,0.62084399,0.17870844,0.387468031,"Con, SNP","Con, LD",2,2
perth-kinross12-ballots/perth-kinross12-12.blt,BC,AB,BC,0.692616183,0.478650625,0.09294645,0.322481717,"SNP, LD","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-06.blt,BF,BF,BF,0.783139062,0.783139062,0.143128219,0.143128219,"SNP, Con","Con, SNP",2,2
perth-kinross12-ballots/perth-kinross12-10.blt,AH,AH,AH,0.666334065,0.666334065,0.052284973,0.052284973,"LD, SNP","LD, SNP",2,2
perth-kinross12-ballots/perth-kinross12-04.blt,DG,AD,DG,0.77262181,0.592227378,0.137180974,0.387180974,"SNP, Con","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-05.blt,CD,CE,CD,0.881191223,0.634796238,0.169278997,0.485266458,"Con, SNP","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-11.blt,None,CE,CD,0.785425101,0.785425101,0.061740891,0.061740891,"SNP, Lab","SNP, Lab",2,2
perth-kinross12-ballots/perth-kinross12-01.blt,BE,BD,BE,0.832608696,0.57515528,0.168012422,0.411801242,"Con, SNP","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-02.blt,CE,CD,CE,0.728784729,0.523908524,0.1001701,0.346059346,"SNP, Con","SNP, SNP",2,1
perth-kinross12-ballots/perth-kinross12-03.blt,AB,AD,AB,0.911173327,0.660727921,0.226520743,0.485365233,"SNP, Con","SNP, SNP",2,1
renfs22/Preference_profile_for_Ward_2_Renfrew_South_and_Gallowhill_copy.csv,CE,AC,CE,0.897101835,0.557830364,0.048391385,0.488433927,"Lab, SNP","SNP, SNP",2,1
renfs22/Preference_profile_for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy.csv,AB,AG,AB,0.630647655,0.590104793,0.085724102,0.096890569,"Ind, SNP","Ind, Lab",2,2
renfs22/Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy.csv,EF,EF,EF,0.855004205,0.855004205,0.17039529,0.17039529,"Lab, SNP","Lab, SNP",2,2
renfs22/Preference_profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy.csv,AD,AC,AD,0.790403656,0.669154608,0.149581112,0.339375476,"SNP, Con","SNP, Lab",2,2
renfs22/Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy.csv,AB,AC,AB,0.84096987,0.554287752,0.055446604,0.332679622,"Lab, SNP","Lab, Lab",2,1
renfs22/Preference_profile_for_Ward_6_Paisley_Southeast_copy.csv,DG,AD,DG,0.671323529,0.467647059,0.064215686,0.29754902,"Lab, SNP","SNP, SNP",2,1
renfs22/Preference_profile_for_Ward_5_Paisley_East_and_Central_copy.csv,EF,CE,EF,0.866283625,0.525202403,0.060067903,0.396970488,"SNP, Lab","SNP, SNP",2,1
renfs22/Preference_profile_for_Ward_4_Paisley_Northwest_copy.csv,DE,DF,DE,0.77568529,0.509730069,0.031178071,0.402594685,"Lab, SNP","SNP, SNP",2,1
renfs22/Preference_profile_for_Ward_8_Johnstone_South_and_Elderslie_copy.csv,BE,AB,BE,0.85044041,0.572353047,0.072622686,0.394211756,"SNP, Lab","Lab, Lab",2,1
renfs22/Preference_profile_for_Ward_7_Paisley_Southwest_copy.csv,AB,AE,AB,0.795402736,0.541983283,0.118731003,0.414323708,"Lab, SNP","SNP, SNP",2,1
argyll-bute17-ballots/argyll-bute17-09.blt,BF,BF,BF,0.652600297,0.652600297,0.168796434,0.168796434,"Con, Ind","Con, Ind",2,2
argyll-bute17-ballots/argyll-bute17-08.blt,CE,AE,EF,0.621316108,0.545821558,0.070246266,0.120306823,"Ind, SNP","Ind, Ind",2,2
argyll-bute17-ballots/argyll-bute17-03.blt,FG,FG,FG,0.738131237,0.738131237,0.213788933,0.213788933,"Ind, SNP","Ind, SNP",2,2
argyll-bute17-ballots/argyll-bute17-02.blt,AB,AB,AB,0.708571429,0.708571429,0.205357143,0.205357143,"SNP, LD","LD, SNP",2,2
argyll-bute17-ballots/argyll-bute17-06.blt,CE,AE,CE,0.759184845,0.610505166,0.082950631,0.281859931,"SNP, LD","LD, Con",2,2
argyll-bute17-ballots/argyll-bute17-07.blt,CF,CD,CF,0.583589744,0.392820513,0.04991453,0.294358974,"SNP, Con","SNP, SNP",2,1
argyll-bute17-ballots/argyll-bute17-05.blt,BH,DH,BH,0.67076404,0.503976862,0.048927452,0.161484695,"Ind, SNP","Ind, Ind",2,2
argyll-bute17-ballots/argyll-bute17-11.blt,DF,DF,DF,0.681586979,0.681586979,0.221770092,0.221770092,"Con, LD","Con, LD",2,2
